variant_id,sample_id,condition_id,split,source_smiles,target_smiles
edit:multiproperty_edit:mpair_00012055_cond_00_2p,edit:multiproperty_edit:mpair_00012055_cond_00_2p,mpair_00012055_cond_00_2p,train,O=C(O)c1cccc(CCn2cnc3c2NC=NCC3O)c1,COC(=O)c1cccc(CCn2cnc3c2NC=NCC3O)c1
edit:multiproperty_edit:mpair_00012055_cond_01_2p,edit:multiproperty_edit:mpair_00012055_cond_01_2p,mpair_00012055_cond_01_2p,train,O=C(O)c1cccc(CCn2cnc3c2NC=NCC3O)c1,COC(=O)c1cccc(CCn2cnc3c2NC=NCC3O)c1
edit:multiproperty_edit:mpair_00012055_cond_02_2p,edit:multiproperty_edit:mpair_00012055_cond_02_2p,mpair_00012055_cond_02_2p,train,O=C(O)c1cccc(CCn2cnc3c2NC=NCC3O)c1,COC(=O)c1cccc(CCn2cnc3c2NC=NCC3O)c1
edit:multiproperty_edit:mpair_00012056_cond_00_4p,edit:multiproperty_edit:mpair_00012056_cond_00_4p,mpair_00012056_cond_00_4p,train,COC(=O)c1ccc(CCn2cnc3c2NC=NCC3O)cc1,COc1ccc(C(=O)O)cc1CCn1cnc2c1NC=NCC2O
edit:multiproperty_edit:mpair_00012056_cond_01_4p,edit:multiproperty_edit:mpair_00012056_cond_01_4p,mpair_00012056_cond_01_4p,train,COC(=O)c1ccc(CCn2cnc3c2NC=NCC3O)cc1,COc1ccc(C(=O)O)cc1CCn1cnc2c1NC=NCC2O
edit:multiproperty_edit:mpair_00012056_cond_02_3p,edit:multiproperty_edit:mpair_00012056_cond_02_3p,mpair_00012056_cond_02_3p,train,COC(=O)c1ccc(CCn2cnc3c2NC=NCC3O)cc1,COc1ccc(C(=O)O)cc1CCn1cnc2c1NC=NCC2O
edit:multiproperty_edit:mpair_00012057_cond_00_2p,edit:multiproperty_edit:mpair_00012057_cond_00_2p,mpair_00012057_cond_00_2p,train,COC(=O)c1ccc(CCn2cnc3c2NC=NCC3O)cc1,CCOC(=O)c1cc(CCn2cnc3c2NC=NCC3O)ccc1C
edit:multiproperty_edit:mpair_00012057_cond_01_2p,edit:multiproperty_edit:mpair_00012057_cond_01_2p,mpair_00012057_cond_01_2p,train,COC(=O)c1ccc(CCn2cnc3c2NC=NCC3O)cc1,CCOC(=O)c1cc(CCn2cnc3c2NC=NCC3O)ccc1C
edit:multiproperty_edit:mpair_00012057_cond_02_2p,edit:multiproperty_edit:mpair_00012057_cond_02_2p,mpair_00012057_cond_02_2p,train,COC(=O)c1ccc(CCn2cnc3c2NC=NCC3O)cc1,CCOC(=O)c1cc(CCn2cnc3c2NC=NCC3O)ccc1C
edit:multiproperty_edit:mpair_00012123_cond_00_2p,edit:multiproperty_edit:mpair_00012123_cond_00_2p,mpair_00012123_cond_00_2p,train,Cc1c2ccnc(C(=O)NCCN(C)C)c2cc2c3cc(OC(=O)CCCCC(=O)O)ccc3n(C)c12,Cc1c2ccnc(C(=O)NCCCCN)c2cc2c3cc(O)ccc3n(C)c12
edit:multiproperty_edit:mpair_00012123_cond_01_3p,edit:multiproperty_edit:mpair_00012123_cond_01_3p,mpair_00012123_cond_01_3p,train,Cc1c2ccnc(C(=O)NCCN(C)C)c2cc2c3cc(OC(=O)CCCCC(=O)O)ccc3n(C)c12,Cc1c2ccnc(C(=O)NCCCCN)c2cc2c3cc(O)ccc3n(C)c12
edit:multiproperty_edit:mpair_00012123_cond_02_5p,edit:multiproperty_edit:mpair_00012123_cond_02_5p,mpair_00012123_cond_02_5p,train,Cc1c2ccnc(C(=O)NCCN(C)C)c2cc2c3cc(OC(=O)CCCCC(=O)O)ccc3n(C)c12,Cc1c2ccnc(C(=O)NCCCCN)c2cc2c3cc(O)ccc3n(C)c12
edit:multiproperty_edit:mpair_00012127_cond_00_2p,edit:multiproperty_edit:mpair_00012127_cond_00_2p,mpair_00012127_cond_00_2p,train,COc1ccc2[nH]c3c(C)c4ccnc(C(=O)NCCCN(C)C)c4cc3c2c1,COc1ccc2c(c1)c1cc3c(C(=O)NCCCN(C)C)nccc3c(C)c1n2C
edit:multiproperty_edit:mpair_00012127_cond_01_2p,edit:multiproperty_edit:mpair_00012127_cond_01_2p,mpair_00012127_cond_01_2p,train,COc1ccc2[nH]c3c(C)c4ccnc(C(=O)NCCCN(C)C)c4cc3c2c1,COc1ccc2c(c1)c1cc3c(C(=O)NCCCN(C)C)nccc3c(C)c1n2C
edit:multiproperty_edit:mpair_00012127_cond_02_2p,edit:multiproperty_edit:mpair_00012127_cond_02_2p,mpair_00012127_cond_02_2p,train,COc1ccc2[nH]c3c(C)c4ccnc(C(=O)NCCCN(C)C)c4cc3c2c1,COc1ccc2c(c1)c1cc3c(C(=O)NCCCN(C)C)nccc3c(C)c1n2C
edit:multiproperty_edit:mpair_00012131_cond_00_6p,edit:multiproperty_edit:mpair_00012131_cond_00_6p,mpair_00012131_cond_00_6p,train,COc1ccc2[nH]c3c(C)c4ccnc(C(=O)NCCN(C)C)c4cc3c2c1,Cc1c2ccnc(C(=O)NCCN(C)C)c2cc2c3cc(OC(=O)CCCCCC(=O)O)ccc3n(C)c12
edit:multiproperty_edit:mpair_00012131_cond_01_6p,edit:multiproperty_edit:mpair_00012131_cond_01_6p,mpair_00012131_cond_01_6p,train,COc1ccc2[nH]c3c(C)c4ccnc(C(=O)NCCN(C)C)c4cc3c2c1,Cc1c2ccnc(C(=O)NCCN(C)C)c2cc2c3cc(OC(=O)CCCCCC(=O)O)ccc3n(C)c12
edit:multiproperty_edit:mpair_00012131_cond_02_6p,edit:multiproperty_edit:mpair_00012131_cond_02_6p,mpair_00012131_cond_02_6p,train,COc1ccc2[nH]c3c(C)c4ccnc(C(=O)NCCN(C)C)c4cc3c2c1,Cc1c2ccnc(C(=O)NCCN(C)C)c2cc2c3cc(OC(=O)CCCCCC(=O)O)ccc3n(C)c12
edit:multiproperty_edit:mpair_00012132_cond_00_2p,edit:multiproperty_edit:mpair_00012132_cond_00_2p,mpair_00012132_cond_00_2p,train,Cc1c2ccnc(C(=O)NCCN(C)C)c2cc2c3cc(OC(=O)CCCCCC(=O)O)ccc3n(C)c12,Cc1c2ccnc(C(=O)NCCN(C)C)c2cc2c3cc(OC(=O)CC(C)(C)CC(=O)O)ccc3n(C)c12
edit:multiproperty_edit:mpair_00012132_cond_01_2p,edit:multiproperty_edit:mpair_00012132_cond_01_2p,mpair_00012132_cond_01_2p,train,Cc1c2ccnc(C(=O)NCCN(C)C)c2cc2c3cc(OC(=O)CCCCCC(=O)O)ccc3n(C)c12,Cc1c2ccnc(C(=O)NCCN(C)C)c2cc2c3cc(OC(=O)CC(C)(C)CC(=O)O)ccc3n(C)c12
edit:multiproperty_edit:mpair_00012132_cond_02_2p,edit:multiproperty_edit:mpair_00012132_cond_02_2p,mpair_00012132_cond_02_2p,train,Cc1c2ccnc(C(=O)NCCN(C)C)c2cc2c3cc(OC(=O)CCCCCC(=O)O)ccc3n(C)c12,Cc1c2ccnc(C(=O)NCCN(C)C)c2cc2c3cc(OC(=O)CC(C)(C)CC(=O)O)ccc3n(C)c12
edit:multiproperty_edit:mpair_00012137_cond_00_2p,edit:multiproperty_edit:mpair_00012137_cond_00_2p,mpair_00012137_cond_00_2p,train,COc1ccc2[nH]c3c(C)c4ccnc(NCCCN(CCO)CCO)c4c(C)c3c2c1,CCN(CC)CCNc1nccc2c(C)c3c(cc12)c1cc(OC)ccc1n3C
edit:multiproperty_edit:mpair_00012137_cond_01_6p,edit:multiproperty_edit:mpair_00012137_cond_01_6p,mpair_00012137_cond_01_6p,train,COc1ccc2[nH]c3c(C)c4ccnc(NCCCN(CCO)CCO)c4c(C)c3c2c1,CCN(CC)CCNc1nccc2c(C)c3c(cc12)c1cc(OC)ccc1n3C
edit:multiproperty_edit:mpair_00012137_cond_02_3p,edit:multiproperty_edit:mpair_00012137_cond_02_3p,mpair_00012137_cond_02_3p,train,COc1ccc2[nH]c3c(C)c4ccnc(NCCCN(CCO)CCO)c4c(C)c3c2c1,CCN(CC)CCNc1nccc2c(C)c3c(cc12)c1cc(OC)ccc1n3C
edit:multiproperty_edit:mpair_00012141_cond_00_4p,edit:multiproperty_edit:mpair_00012141_cond_00_4p,mpair_00012141_cond_00_4p,train,Cc1c2ccnc(C(=O)NCCN(C)C)c2cc2c3cc(OC(=O)CC(C)(C)CC(=O)O)ccc3n(C)c12,Cc1c2ccnc(C(=O)NCCN(C)C)c2cc2c1[nH]c1ccc(O)cc12
edit:multiproperty_edit:mpair_00012141_cond_01_6p,edit:multiproperty_edit:mpair_00012141_cond_01_6p,mpair_00012141_cond_01_6p,train,Cc1c2ccnc(C(=O)NCCN(C)C)c2cc2c3cc(OC(=O)CC(C)(C)CC(=O)O)ccc3n(C)c12,Cc1c2ccnc(C(=O)NCCN(C)C)c2cc2c1[nH]c1ccc(O)cc12
edit:multiproperty_edit:mpair_00012141_cond_02_6p,edit:multiproperty_edit:mpair_00012141_cond_02_6p,mpair_00012141_cond_02_6p,train,Cc1c2ccnc(C(=O)NCCN(C)C)c2cc2c3cc(OC(=O)CC(C)(C)CC(=O)O)ccc3n(C)c12,Cc1c2ccnc(C(=O)NCCN(C)C)c2cc2c1[nH]c1ccc(O)cc12
edit:multiproperty_edit:mpair_00012142_cond_00_2p,edit:multiproperty_edit:mpair_00012142_cond_00_2p,mpair_00012142_cond_00_2p,train,CCN(CC)CCNc1nccc2c(C)c3c(cc12)c1cc(OC)ccc1n3C,CCN(CC)CCCNc1nccc2c(C)c3c(c(C)c12)c1cc(O)ccc1n3C
edit:multiproperty_edit:mpair_00012142_cond_01_2p,edit:multiproperty_edit:mpair_00012142_cond_01_2p,mpair_00012142_cond_01_2p,train,CCN(CC)CCNc1nccc2c(C)c3c(cc12)c1cc(OC)ccc1n3C,CCN(CC)CCCNc1nccc2c(C)c3c(c(C)c12)c1cc(O)ccc1n3C
edit:multiproperty_edit:mpair_00012142_cond_02_2p,edit:multiproperty_edit:mpair_00012142_cond_02_2p,mpair_00012142_cond_02_2p,train,CCN(CC)CCNc1nccc2c(C)c3c(cc12)c1cc(OC)ccc1n3C,CCN(CC)CCCNc1nccc2c(C)c3c(c(C)c12)c1cc(O)ccc1n3C
edit:multiproperty_edit:mpair_00012144_cond_00_3p,edit:multiproperty_edit:mpair_00012144_cond_00_3p,mpair_00012144_cond_00_3p,train,Cc1c2ccncc2c(C)c2c1[nH]c1c(O)cccc12,Cc1c2cnccc2c(CO)c2[nH]c3ccccc3c12
edit:multiproperty_edit:mpair_00012144_cond_01_2p,edit:multiproperty_edit:mpair_00012144_cond_01_2p,mpair_00012144_cond_01_2p,train,Cc1c2ccncc2c(C)c2c1[nH]c1c(O)cccc12,Cc1c2cnccc2c(CO)c2[nH]c3ccccc3c12
edit:multiproperty_edit:mpair_00012144_cond_02_2p,edit:multiproperty_edit:mpair_00012144_cond_02_2p,mpair_00012144_cond_02_2p,train,Cc1c2ccncc2c(C)c2c1[nH]c1c(O)cccc12,Cc1c2cnccc2c(CO)c2[nH]c3ccccc3c12
edit:multiproperty_edit:mpair_00012145_cond_00_5p,edit:multiproperty_edit:mpair_00012145_cond_00_5p,mpair_00012145_cond_00_5p,train,Cc1c2ccnc(C(=O)NCCN(C)C)c2cc2c3cc(OCC(O)CO)ccc3n(C)c12,Cc1c2ccnc(C(=O)NCCCN(C)C)c2cc2c1[nH]c1ccc(O)cc12
edit:multiproperty_edit:mpair_00012145_cond_01_3p,edit:multiproperty_edit:mpair_00012145_cond_01_3p,mpair_00012145_cond_01_3p,train,Cc1c2ccnc(C(=O)NCCN(C)C)c2cc2c3cc(OCC(O)CO)ccc3n(C)c12,Cc1c2ccnc(C(=O)NCCCN(C)C)c2cc2c1[nH]c1ccc(O)cc12
edit:multiproperty_edit:mpair_00012145_cond_02_4p,edit:multiproperty_edit:mpair_00012145_cond_02_4p,mpair_00012145_cond_02_4p,train,Cc1c2ccnc(C(=O)NCCN(C)C)c2cc2c3cc(OCC(O)CO)ccc3n(C)c12,Cc1c2ccnc(C(=O)NCCCN(C)C)c2cc2c1[nH]c1ccc(O)cc12
edit:multiproperty_edit:mpair_00012149_cond_00_5p,edit:multiproperty_edit:mpair_00012149_cond_00_5p,mpair_00012149_cond_00_5p,train,COc1ccc2[nH]c3c(C)c4ccnc(NCCCCCCN)c4cc3c2c1,COc1ccc2[nH]c3c(C)c4ccncc4c(C)c3c2c1
edit:multiproperty_edit:mpair_00012149_cond_01_4p,edit:multiproperty_edit:mpair_00012149_cond_01_4p,mpair_00012149_cond_01_4p,train,COc1ccc2[nH]c3c(C)c4ccnc(NCCCCCCN)c4cc3c2c1,COc1ccc2[nH]c3c(C)c4ccncc4c(C)c3c2c1
edit:multiproperty_edit:mpair_00012149_cond_02_2p,edit:multiproperty_edit:mpair_00012149_cond_02_2p,mpair_00012149_cond_02_2p,train,COc1ccc2[nH]c3c(C)c4ccnc(NCCCCCCN)c4cc3c2c1,COc1ccc2[nH]c3c(C)c4ccncc4c(C)c3c2c1
edit:multiproperty_edit:mpair_00012154_cond_00_5p,edit:multiproperty_edit:mpair_00012154_cond_00_5p,mpair_00012154_cond_00_5p,train,COc1ccc2c(c1)c1cc3c(C(=O)NCCN(C)C)nccc3c(C)c1n2C,Cc1c2ccnc(C(=O)NCCN(C)C)c2cc2c3cc(OC(=O)OCCCC(=O)O)ccc3n(C)c12
edit:multiproperty_edit:mpair_00012154_cond_01_4p,edit:multiproperty_edit:mpair_00012154_cond_01_4p,mpair_00012154_cond_01_4p,train,COc1ccc2c(c1)c1cc3c(C(=O)NCCN(C)C)nccc3c(C)c1n2C,Cc1c2ccnc(C(=O)NCCN(C)C)c2cc2c3cc(OC(=O)OCCCC(=O)O)ccc3n(C)c12
edit:multiproperty_edit:mpair_00012154_cond_02_5p,edit:multiproperty_edit:mpair_00012154_cond_02_5p,mpair_00012154_cond_02_5p,train,COc1ccc2c(c1)c1cc3c(C(=O)NCCN(C)C)nccc3c(C)c1n2C,Cc1c2ccnc(C(=O)NCCN(C)C)c2cc2c3cc(OC(=O)OCCCC(=O)O)ccc3n(C)c12
edit:multiproperty_edit:mpair_00012155_cond_00_4p,edit:multiproperty_edit:mpair_00012155_cond_00_4p,mpair_00012155_cond_00_4p,train,COc1ccc2[nH]c3c(C)c4ccnc(NCCN)c4cc3c2c1,CCCNc1nccc2c(C)c3[nH]c4ccc(OC)cc4c3c(C)c12
edit:multiproperty_edit:mpair_00012155_cond_01_4p,edit:multiproperty_edit:mpair_00012155_cond_01_4p,mpair_00012155_cond_01_4p,train,COc1ccc2[nH]c3c(C)c4ccnc(NCCN)c4cc3c2c1,CCCNc1nccc2c(C)c3[nH]c4ccc(OC)cc4c3c(C)c12
edit:multiproperty_edit:mpair_00012155_cond_02_3p,edit:multiproperty_edit:mpair_00012155_cond_02_3p,mpair_00012155_cond_02_3p,train,COc1ccc2[nH]c3c(C)c4ccnc(NCCN)c4cc3c2c1,CCCNc1nccc2c(C)c3[nH]c4ccc(OC)cc4c3c(C)c12
edit:multiproperty_edit:mpair_00012156_cond_00_5p,edit:multiproperty_edit:mpair_00012156_cond_00_5p,mpair_00012156_cond_00_5p,train,Cc1c2ccnc(C(=O)NCCN(C)C)c2cc2c1[nH]c1ccc(O)cc12,Cc1c2ccnc(C(=O)NCCN(C)C)c2cc2c3cc(OC(=O)CCCCC(=O)O)ccc3n(C)c12
edit:multiproperty_edit:mpair_00012156_cond_01_7p,edit:multiproperty_edit:mpair_00012156_cond_01_7p,mpair_00012156_cond_01_7p,train,Cc1c2ccnc(C(=O)NCCN(C)C)c2cc2c1[nH]c1ccc(O)cc12,Cc1c2ccnc(C(=O)NCCN(C)C)c2cc2c3cc(OC(=O)CCCCC(=O)O)ccc3n(C)c12
edit:multiproperty_edit:mpair_00012156_cond_02_3p,edit:multiproperty_edit:mpair_00012156_cond_02_3p,mpair_00012156_cond_02_3p,train,Cc1c2ccnc(C(=O)NCCN(C)C)c2cc2c1[nH]c1ccc(O)cc12,Cc1c2ccnc(C(=O)NCCN(C)C)c2cc2c3cc(OC(=O)CCCCC(=O)O)ccc3n(C)c12
edit:multiproperty_edit:mpair_00012159_cond_00_4p,edit:multiproperty_edit:mpair_00012159_cond_00_4p,mpair_00012159_cond_00_4p,train,Cc1c2ccnc(C(=O)NCCN(C)C)c2cc2c3cc(OC(=O)CCCCC(=O)O)ccc3n(C)c12,Cc1c2ccnc(C(=O)NCCN(C)C)c2cc2c3cc(OCC(O)CO)ccc3n(C)c12
edit:multiproperty_edit:mpair_00012159_cond_01_3p,edit:multiproperty_edit:mpair_00012159_cond_01_3p,mpair_00012159_cond_01_3p,train,Cc1c2ccnc(C(=O)NCCN(C)C)c2cc2c3cc(OC(=O)CCCCC(=O)O)ccc3n(C)c12,Cc1c2ccnc(C(=O)NCCN(C)C)c2cc2c3cc(OCC(O)CO)ccc3n(C)c12
edit:multiproperty_edit:mpair_00012159_cond_02_5p,edit:multiproperty_edit:mpair_00012159_cond_02_5p,mpair_00012159_cond_02_5p,train,Cc1c2ccnc(C(=O)NCCN(C)C)c2cc2c3cc(OC(=O)CCCCC(=O)O)ccc3n(C)c12,Cc1c2ccnc(C(=O)NCCN(C)C)c2cc2c3cc(OCC(O)CO)ccc3n(C)c12
edit:multiproperty_edit:mpair_00012163_cond_00_5p,edit:multiproperty_edit:mpair_00012163_cond_00_5p,mpair_00012163_cond_00_5p,train,Cc1c(OC(=O)CCCCC(=O)O)ccc2c1c1cc3c(C(=O)NCCN(C)C)nccc3c(C)c1n2C,COc1ccc2[nH]c3c(C)c4ccnc(C(=O)NCCCN(C)C)c4cc3c2c1
edit:multiproperty_edit:mpair_00012163_cond_01_4p,edit:multiproperty_edit:mpair_00012163_cond_01_4p,mpair_00012163_cond_01_4p,train,Cc1c(OC(=O)CCCCC(=O)O)ccc2c1c1cc3c(C(=O)NCCN(C)C)nccc3c(C)c1n2C,COc1ccc2[nH]c3c(C)c4ccnc(C(=O)NCCCN(C)C)c4cc3c2c1
edit:multiproperty_edit:mpair_00012163_cond_02_5p,edit:multiproperty_edit:mpair_00012163_cond_02_5p,mpair_00012163_cond_02_5p,train,Cc1c(OC(=O)CCCCC(=O)O)ccc2c1c1cc3c(C(=O)NCCN(C)C)nccc3c(C)c1n2C,COc1ccc2[nH]c3c(C)c4ccnc(C(=O)NCCCN(C)C)c4cc3c2c1
edit:multiproperty_edit:mpair_00012165_cond_00_4p,edit:multiproperty_edit:mpair_00012165_cond_00_4p,mpair_00012165_cond_00_4p,train,Cc1c2ccncc2c(C)c2c1[nH]c1ccc(CO)cc12,Cc1c2ccncc2c(C)c2c1[nH]c1ccc(Cl)cc12
edit:multiproperty_edit:mpair_00012165_cond_01_4p,edit:multiproperty_edit:mpair_00012165_cond_01_4p,mpair_00012165_cond_01_4p,train,Cc1c2ccncc2c(C)c2c1[nH]c1ccc(CO)cc12,Cc1c2ccncc2c(C)c2c1[nH]c1ccc(Cl)cc12
edit:multiproperty_edit:mpair_00012165_cond_02_6p,edit:multiproperty_edit:mpair_00012165_cond_02_6p,mpair_00012165_cond_02_6p,train,Cc1c2ccncc2c(C)c2c1[nH]c1ccc(CO)cc12,Cc1c2ccncc2c(C)c2c1[nH]c1ccc(Cl)cc12
edit:multiproperty_edit:mpair_00012166_cond_00_6p,edit:multiproperty_edit:mpair_00012166_cond_00_6p,mpair_00012166_cond_00_6p,train,Cc1c(OC(=O)CCCCC(=O)O)ccc2c1c1cc3c(C(=O)NCCN(C)C)nccc3c(C)c1n2C,CCOC(=O)c1nccc2c(C)c3c(cc12)c1cc(O)ccc1n3C
edit:multiproperty_edit:mpair_00012166_cond_01_3p,edit:multiproperty_edit:mpair_00012166_cond_01_3p,mpair_00012166_cond_01_3p,train,Cc1c(OC(=O)CCCCC(=O)O)ccc2c1c1cc3c(C(=O)NCCN(C)C)nccc3c(C)c1n2C,CCOC(=O)c1nccc2c(C)c3c(cc12)c1cc(O)ccc1n3C
edit:multiproperty_edit:mpair_00012166_cond_02_6p,edit:multiproperty_edit:mpair_00012166_cond_02_6p,mpair_00012166_cond_02_6p,train,Cc1c(OC(=O)CCCCC(=O)O)ccc2c1c1cc3c(C(=O)NCCN(C)C)nccc3c(C)c1n2C,CCOC(=O)c1nccc2c(C)c3c(cc12)c1cc(O)ccc1n3C
edit:multiproperty_edit:mpair_00012168_cond_00_4p,edit:multiproperty_edit:mpair_00012168_cond_00_4p,mpair_00012168_cond_00_4p,train,COc1ccc2[nH]c3c(C)c4ccnc(NCCCN(C)C)c4cc3c2c1,COc1ccc2[nH]c3c(C)c4ccnc(NCCCN(CCCl)CCCl)c4cc3c2c1
edit:multiproperty_edit:mpair_00012168_cond_01_2p,edit:multiproperty_edit:mpair_00012168_cond_01_2p,mpair_00012168_cond_01_2p,train,COc1ccc2[nH]c3c(C)c4ccnc(NCCCN(C)C)c4cc3c2c1,COc1ccc2[nH]c3c(C)c4ccnc(NCCCN(CCCl)CCCl)c4cc3c2c1
edit:multiproperty_edit:mpair_00012168_cond_02_2p,edit:multiproperty_edit:mpair_00012168_cond_02_2p,mpair_00012168_cond_02_2p,train,COc1ccc2[nH]c3c(C)c4ccnc(NCCCN(C)C)c4cc3c2c1,COc1ccc2[nH]c3c(C)c4ccnc(NCCCN(CCCl)CCCl)c4cc3c2c1
edit:multiproperty_edit:mpair_00012169_cond_00_2p,edit:multiproperty_edit:mpair_00012169_cond_00_2p,mpair_00012169_cond_00_2p,train,COc1ccc2[nH]c3c(C)c4ccncc4c(C)c3c2c1,Cc1c2ccncc2c(C)c2c1[nH]c1ccc(OCC(F)(F)F)cc12
edit:multiproperty_edit:mpair_00012169_cond_01_3p,edit:multiproperty_edit:mpair_00012169_cond_01_3p,mpair_00012169_cond_01_3p,train,COc1ccc2[nH]c3c(C)c4ccncc4c(C)c3c2c1,Cc1c2ccncc2c(C)c2c1[nH]c1ccc(OCC(F)(F)F)cc12
edit:multiproperty_edit:mpair_00012169_cond_02_2p,edit:multiproperty_edit:mpair_00012169_cond_02_2p,mpair_00012169_cond_02_2p,train,COc1ccc2[nH]c3c(C)c4ccncc4c(C)c3c2c1,Cc1c2ccncc2c(C)c2c1[nH]c1ccc(OCC(F)(F)F)cc12
edit:multiproperty_edit:mpair_00012170_cond_00_3p,edit:multiproperty_edit:mpair_00012170_cond_00_3p,mpair_00012170_cond_00_3p,train,COc1ccc2[nH]c3c(C)c4ccnc(NCCN)c4cc3c2c1,COc1ccc2[nH]c3c(C)c4ccnc(NCCCN(C)C)c4cc3c2c1
edit:multiproperty_edit:mpair_00012170_cond_01_2p,edit:multiproperty_edit:mpair_00012170_cond_01_2p,mpair_00012170_cond_01_2p,train,COc1ccc2[nH]c3c(C)c4ccnc(NCCN)c4cc3c2c1,COc1ccc2[nH]c3c(C)c4ccnc(NCCCN(C)C)c4cc3c2c1
edit:multiproperty_edit:mpair_00012170_cond_02_2p,edit:multiproperty_edit:mpair_00012170_cond_02_2p,mpair_00012170_cond_02_2p,train,COc1ccc2[nH]c3c(C)c4ccnc(NCCN)c4cc3c2c1,COc1ccc2[nH]c3c(C)c4ccnc(NCCCN(C)C)c4cc3c2c1
edit:multiproperty_edit:mpair_00012171_cond_00_4p,edit:multiproperty_edit:mpair_00012171_cond_00_4p,mpair_00012171_cond_00_4p,train,Cc1c2ccnc(C(=O)NCCN(C)C)c2cc2c3cc(OC(=O)CCCCCC(=O)O)ccc3n(C)c12,CCn1c2ccc(O)cc2c2cc3c(C(=O)NCCN(C)C)nccc3c(C)c21
edit:multiproperty_edit:mpair_00012171_cond_01_5p,edit:multiproperty_edit:mpair_00012171_cond_01_5p,mpair_00012171_cond_01_5p,train,Cc1c2ccnc(C(=O)NCCN(C)C)c2cc2c3cc(OC(=O)CCCCCC(=O)O)ccc3n(C)c12,CCn1c2ccc(O)cc2c2cc3c(C(=O)NCCN(C)C)nccc3c(C)c21
edit:multiproperty_edit:mpair_00012171_cond_02_3p,edit:multiproperty_edit:mpair_00012171_cond_02_3p,mpair_00012171_cond_02_3p,train,Cc1c2ccnc(C(=O)NCCN(C)C)c2cc2c3cc(OC(=O)CCCCCC(=O)O)ccc3n(C)c12,CCn1c2ccc(O)cc2c2cc3c(C(=O)NCCN(C)C)nccc3c(C)c21
edit:multiproperty_edit:mpair_00012172_cond_00_2p,edit:multiproperty_edit:mpair_00012172_cond_00_2p,mpair_00012172_cond_00_2p,train,Cc1c2ccnc(C(=O)NCCCCN)c2cc2c3cc(O)ccc3n(C)c12,CCOC(=O)c1nccc2c(C)c3c(cc12)c1cc(O)ccc1n3C
edit:multiproperty_edit:mpair_00012172_cond_01_6p,edit:multiproperty_edit:mpair_00012172_cond_01_6p,mpair_00012172_cond_01_6p,train,Cc1c2ccnc(C(=O)NCCCCN)c2cc2c3cc(O)ccc3n(C)c12,CCOC(=O)c1nccc2c(C)c3c(cc12)c1cc(O)ccc1n3C
edit:multiproperty_edit:mpair_00012172_cond_02_2p,edit:multiproperty_edit:mpair_00012172_cond_02_2p,mpair_00012172_cond_02_2p,train,Cc1c2ccnc(C(=O)NCCCCN)c2cc2c3cc(O)ccc3n(C)c12,CCOC(=O)c1nccc2c(C)c3c(cc12)c1cc(O)ccc1n3C
edit:multiproperty_edit:mpair_00012173_cond_00_5p,edit:multiproperty_edit:mpair_00012173_cond_00_5p,mpair_00012173_cond_00_5p,train,CCn1c2ccc(O)cc2c2cc3c(C(=O)NCCN(C)C)nccc3c(C)c21,Cc1c2ccnc(C(=O)NCCN(C)C)c2cc2c3cc(OCCCCC(=O)O)ccc3n(C)c12
edit:multiproperty_edit:mpair_00012173_cond_01_3p,edit:multiproperty_edit:mpair_00012173_cond_01_3p,mpair_00012173_cond_01_3p,train,CCn1c2ccc(O)cc2c2cc3c(C(=O)NCCN(C)C)nccc3c(C)c21,Cc1c2ccnc(C(=O)NCCN(C)C)c2cc2c3cc(OCCCCC(=O)O)ccc3n(C)c12
edit:multiproperty_edit:mpair_00012173_cond_02_4p,edit:multiproperty_edit:mpair_00012173_cond_02_4p,mpair_00012173_cond_02_4p,train,CCn1c2ccc(O)cc2c2cc3c(C(=O)NCCN(C)C)nccc3c(C)c21,Cc1c2ccnc(C(=O)NCCN(C)C)c2cc2c3cc(OCCCCC(=O)O)ccc3n(C)c12
edit:multiproperty_edit:mpair_00012174_cond_00_3p,edit:multiproperty_edit:mpair_00012174_cond_00_3p,mpair_00012174_cond_00_3p,train,COc1ccc2[nH]c3c(C)c4ccnc(NCCCCCCN)c4cc3c2c1,Cc1c2ccnc(C(=O)NCCCN(C)C)c2cc2c1[nH]c1ccc(O)cc12
edit:multiproperty_edit:mpair_00012174_cond_01_3p,edit:multiproperty_edit:mpair_00012174_cond_01_3p,mpair_00012174_cond_01_3p,train,COc1ccc2[nH]c3c(C)c4ccnc(NCCCCCCN)c4cc3c2c1,Cc1c2ccnc(C(=O)NCCCN(C)C)c2cc2c1[nH]c1ccc(O)cc12
edit:multiproperty_edit:mpair_00012174_cond_02_2p,edit:multiproperty_edit:mpair_00012174_cond_02_2p,mpair_00012174_cond_02_2p,train,COc1ccc2[nH]c3c(C)c4ccnc(NCCCCCCN)c4cc3c2c1,Cc1c2ccnc(C(=O)NCCCN(C)C)c2cc2c1[nH]c1ccc(O)cc12
edit:multiproperty_edit:mpair_00012175_cond_00_3p,edit:multiproperty_edit:mpair_00012175_cond_00_3p,mpair_00012175_cond_00_3p,train,Cc1c2ccncc2c(C)c2c1[nH]c1ccc(Cl)cc12,Cc1c2ccncc2c(C)c2c1[nH]c1ccc(CN(CCO)CCO)cc12
